Report start year,100,Report stop year,299,(inclusive)
Government,Sink,StopC2,Market,BET,ASP,Reward,Ratio,Run,Expenditure,Income,Subsidy,Subsidy.Proportion,Bankruptcies,Land.Use.Change,Occupancy.LU.1,Occupancy.LU.2,Occupancy.LU.3,Occupancy.LU.4,Occupancy.LU.5,Occupancy.LU.6,Extinction.SPP.1,Extinction.SPP.2,Extinction.SPP.3,Extinction.SPP.4,Extinction.SPP.5,Extinction.SPP.6,Extinction.SPP.7,Extinction.SPP.8,Extinction.SPP.9,Extinction.SPP.10,Occupancy.SPP.1,Occupancy.SPP.2,Occupancy.SPP.3,Occupancy.SPP.4,Occupancy.SPP.5,Occupancy.SPP.6,Occupancy.SPP.7,Occupancy.SPP.8,Occupancy.SPP.9,Occupancy.SPP.10,Shannon,Equitability,Richness
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,2,6250000,123.22512,100,0.813262979774333,0,0,0,88,0,537,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0.13744,0.136,0.12544,0.1056,0.99136,0.87888,0.84672,0.99728,0.99824,0,1.33154459326016,1.60255444444211e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,3,6250000,122.96968,100,0.814911427305803,0,0,0,57,0,568,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.0808,0.07296,0.04416,0.0512,0.98928,0.92288,0.89376,0.99712,0.99776,0,1.24598598438543,1.60769707978943e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,4,6250000,122.88728,100,0.815443184574019,0,0,0,47,0,578,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.05616,0.05552,0.03696,0.05472,0.98976,0.93088,0.91024,0.99712,0.99776,0,1.23326367346972,1.60511343382795e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,5,6250000,122.83784,100,0.815762238934948,0,0,0,41,0,584,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0.05952,0.0608,0.02304,0.0376,0.98816,0.93968,0.92128,0.9984,0.99856,0,1.22359986886493,1.59997061760103e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,6,6250000,123.02736,100,0.814539197218052,0,0,0,64,0,561,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.09968,0.08256,0.09168,0.0744,0.98832,0.91392,0.88592,0.9976,0.99792,0,1.29703561742675,1.6025518627385e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,7,6250000,122.85432,100,0.815655887481305,0,0,0,43,0,582,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0.06496,0.05664,0.04192,0.04368,0.988,0.93504,0.91728,0.99872,0.9984,0,1.23844323193331,1.6025429010167e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,8,6250000,122.69776,100,0.816666226290916,0,0,0,24,0,601,0,0,NA,NA,18,NA,NA,NA,NA,NA,NA,22,0.03664,0.03632,0,0.02,0.9864,0.95952,0.95232,0.99808,0.99872,0,1.18807178358004,7.99991102526548e-07,8
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,9,6250000,122.912,100,0.815283657393554,0,0,0,50,0,575,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0.07248,0.06128,0.03728,0.05296,0.98928,0.92896,0.91056,0.99728,0.9984,0,1.25091809458223,1.6025447852269e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,10,6250000,122.64008,100,0.817038456378666,0,0,0,17,0,608,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.024,0.02384,0.01552,0.0136,0.9904,0.96896,0.96256,0.99824,0.99872,0,1.18881227002255,1.59994118332574e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,11,6250000,122.83784,100,0.815762238934948,0,0,0,41,0,584,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.06096,0.06144,0.03744,0.04304,0.9896,0.94144,0.92048,0.99696,0.99904,0,1.23717681284391,1.599977324593e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,12,6250000,122.81312,100,0.815921766115413,0,0,0,38,0,587,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0.05072,0.03008,0.0224,0.03296,0.99008,0.94608,0.92672,0.99792,0.99936,0,1.21683684346782,1.59996821272677e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,13,6250000,122.8708,100,0.815549536027662,0,0,0,45,0,580,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.0704,0.06752,0.06576,0.0544,0.98832,0.93984,0.91472,0.9952,0.99888,0,1.25999624636867,1.6051187300937e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,14,6250000,122.81312,100,0.815921766115413,0,0,0,38,0,587,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.04704,0.04608,0.04144,0.03328,0.98736,0.9416,0.9296,0.99712,0.99888,0,1.22264076044794,1.59997390213214e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,15,6250000,122.9532,100,0.815017778759446,0,0,0,55,0,570,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0.07856,0.0744,0.07152,0.06672,0.98768,0.92,0.89792,0.99856,0.9984,0,1.26507534367404,1.60254816336408e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,16,6250000,122.64832,100,0.816985280651845,0,0,0,18,0,607,0,0,NA,12,11,138,NA,NA,NA,NA,NA,15,0.00688,0,0,0.00144,0.9896,0.96656,0.9592,0.99776,0.9992,0,1.14537080113946,3.99997918548914e-07,6
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,17,6250000,122.6648,100,0.816878929198202,0,0,0,20,0,605,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0.02816,0.01824,0.01664,0.01872,0.98944,0.9656,0.95584,0.99872,0.99872,0,1.18771298906993,1.59994540486566e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,18,6250000,122.76368,100,0.816240820476343,0,0,0,32,0,593,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.04928,0.03248,0.01536,0.03792,0.9888,0.9504,0.93536,0.9968,0.99808,0,1.21267601891567,1.59996392583782e-06,9
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,19,6250000,122.68128,100,0.816772577744559,0,0,0,22,0,603,0,0,NA,NA,50,NA,NA,NA,NA,NA,NA,12,0.00912,0.01728,0,0.01392,0.98864,0.96688,0.9544,0.99808,0.99856,0,1.16650535100081,8.02550563534467e-07,8
RewardActivity,0,1,var2,25.0,5.0,100.0,1.0,20,6250000,122.90376,100,0.815336833120376,0,0,0,49,0,576,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.06256,0.0696,0.03536,0.02928,0.9896,0.93088,0.90832,0.99648,0.9984,0,1.22555496183062,1.60253171343089e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,1,910665,61.4843943794749,21.7342482100239,0.365892987310701,0,0.000290909090909091,5,479.111111111111,7.26262626262626,128.010101010101,1.55555555555556,4.06060606060606,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0.78464,0.78352,0.78016,0.75952,0.96928,0.11952,0.11616,0.96752,0.96736,0,1.56998837126105,1.65015764182721e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,2,904200,60.6491529294118,21.2752941176471,0.3639078044295,0,9.6969696969697e-05,2,477.555555555556,15.1616161616162,125.282828282828,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,0.7888,0.78848,0.78272,0.75072,0.956,0.09792,0.0768,0.95904,0.96112,0,1.53595358924315,1.6638830891914e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,3,911700,61.450041543943,21.6555819477435,0.364355413083125,0,0.000549494949494949,2.1010101010101,491.868686868687,8.71717171717172,115.979797979798,0.151515151515152,6.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0.8024,0.80192,0.79904,0.77392,0.96592,0.06,0.0656,0.96736,0.9688,0,1.5471965111519,1.6447262635939e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,4,910185,62.2543960722892,21.9321686746988,0.365080860854134,0,9.6969696969697e-05,1,485.545454545455,7.18181818181818,121.272727272727,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0.78784,0.7864,0.78272,0.76304,0.95968,0.07728,0.09248,0.96576,0.96784,0,1.54960346865775,1.652883884729e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,5,897330,64.2347636567164,22.3216417910448,0.360554038240128,0,0.000290909090909091,6,499.606060606061,16.4848484848485,98.6666666666667,1,3.24242424242424,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0.83312,0.83232,0.82848,0.79568,0.95408,0.03728,0.0376,0.952,0.95152,0,1.52291759751913,1.67501637751019e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,6,911940,64.0833925866337,22.5727722772277,0.364711277006847,0,0.000646464646464647,2.05050505050505,496.060606060606,9.68686868686869,111.979797979798,1.02020202020202,4.2020202020202,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0.81072,0.8096,0.80384,0.78048,0.96384,0.07328,0.07424,0.96848,0.96832,0,1.55533655999339,1.65015502509155e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,7,888885,65.693853622449,22.675637755102,0.358655682008801,0,0.000824242424242424,1.11111111111111,480.727272727273,24.7070707070707,111.929292929293,1.3030303030303,5.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0.8088,0.8064,0.80384,0.75488,0.93856,0.08016,0.08144,0.94432,0.94464,0,1.54987104386651,1.68917962661722e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,8,924000,62.8922101328502,22.3188405797101,0.365945867614903,0,9.6969696969697e-05,0,512.343434343434,7,103.656565656566,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0.82912,0.82768,0.82576,0.80592,0.97344,0.05376,0.04768,0.9808,0.98208,0,1.55222778680672,1.62865013758345e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,9,916575,65.0589109375,22.914375,0.363599704448633,0,0.000242424242424242,0,515.969696969697,5.70707070707071,95.1414141414141,1,7.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.83312,0.8312,0.82704,0.81072,0.96544,0.02576,0.02896,0.97408,0.97328,0,1.52413817361766,1.6339478982316e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,10,912765,63.8252924753695,22.4818965517241,0.364494739187926,0,0.000436363636363636,0.0505050505050505,497.787878787879,8.24242424242424,110.757575757576,3,5.16161616161616,NA,NA,17,NA,NA,NA,NA,NA,NA,41,0.8072,0.80624,0,0.776,0.95952,0.06288,0.06736,0.97424,0.96976,0,1.32723754036144,8.23719280945393e-07,8
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,11,918675,62.4365197721823,22.0305755395683,0.363891658266872,0,0.000290909090909091,1.17171717171717,519.030303030303,8.27272727272727,93.4444444444444,1.04040404040404,2.04040404040404,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0.84368,0.8432,0.8408,0.81872,0.97136,0.0296,0.03456,0.97664,0.97616,0,1.5376291414797,1.63395958824498e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,12,914700,59.3120919425287,21.0275862068966,0.366421403102284,0,9.6969696969697e-05,0,474.555555555556,7.16161616161616,135.282828282828,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0.76896,0.76816,0.76352,0.74352,0.96432,0.12592,0.12496,0.97488,0.97328,0,1.55865027237298,1.64202891738103e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,13,904470,62.7668371549637,21.9,0.360845606116925,0,0.000355555555555556,1,505.626262626263,14,97.3737373737374,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.8304,0.82832,0.82448,0.79456,0.95408,0.0352,0.03712,0.9624,0.96096,0,1.52610313327943,1.65834838758042e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,14,904500,61.6600894988067,21.5871121718377,0.363530970878869,0,0.000113131313131313,1,486.40404040404,18,116.59595959596,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0.80656,0.8048,0.80256,0.76416,0.95648,0.07072,0.08528,0.95936,0.9616,0,1.54156478958507,1.66388182013324e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,15,916500,62.4243855301205,22.0843373493976,0.365918357470292,0,0,3,500,7,111,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0.81488,0.81424,0.80832,0.7904,0.9728,0.07072,0.06576,0.97488,0.97392,0,1.56002054731276,1.63397681564896e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,16,902400,62.7446791646489,21.8498789346247,0.360787560637836,0,9.6969696969697e-05,1.04040404040404,505.777777777778,15.2828282828283,95.8585858585859,2.04040404040404,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0.83312,0.83312,0.8296,0.79664,0.95328,0.01744,0.04144,0.95936,0.95904,0,1.52756027683384,1.66385749228278e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,17,900855,67.2331314935065,23.3988311688312,0.360079500455275,0,0.000597979797979798,1.04040404040404,498.575757575758,15.7979797979798,102.121212121212,0.0202020202020202,7.44444444444444,9,16,NA,NA,NA,NA,NA,NA,NA,37,0,0,0.8184,0.78288,0.95216,0.07296,0.06448,0.95168,0.9568,0,1.13324797529913,5.54629738288165e-07,7
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,18,926445,62.0834658851675,22.1637559808612,0.368175202735038,0,4.84848484848485e-05,2,499.353535353535,1,118.282828282828,0.363636363636364,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0.80096,0.80192,0.79488,0.7888,0.98048,0.09392,0.11408,0.98256,0.98624,0,1.58029712895791,1.61811536466566e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,19,906015,59.6620698614319,20.9241339491917,0.362369558374869,0,0.000242424242424242,0.151515151515152,486,13.3939393939394,118.030303030303,1.24242424242424,6.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0.79776,0.79696,0.79408,0.764,0.95488,0.04032,0.052,0.9632,0.96416,0,1.51656117730316,1.65561254039868e-06,9
RewardActivity,0,1,var2,30.0,1.0,15.0,1.0,20,914775,59.5830488275862,21.0293103448276,0.364114974232,0,4.84848484848485e-05,1,497.878787878788,12.1212121212121,112,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0.81616,0.81504,0.812,0.78224,0.9648,0.03504,0.04576,0.972,0.97248,0,1.51596064480302,1.64471073107311e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,1,1180000,68.4882085945273,29.3532338308458,0.447242600045009,0,0,11,278,18,312,2,4,NA,NA,13,NA,NA,NA,NA,NA,NA,63,0.4888,0.48688,0,0.42816,0.94736,0.55888,0.48336,0.94432,0.9424,0,1.40823070876243,8.4033522978682e-07,8
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,2,1144000,67.605643440594,28.3168316831683,0.438518452028392,0,0,18,282,29,290,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,0.52144,0.5208,0.51248,0.44816,0.93264,0.51392,0.4448,0.91184,0.91296,0.00272,1.5550427060522,1.72116617066967e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,3,1154540,69.8017176717557,29.3776081424936,0.439959018265855,0,9.6969696969697e-05,14.5555555555556,289.848484848485,23,287.434343434343,2.16161616161616,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.52176,0.51904,0.51136,0.45776,0.93488,0.516,0.4448,0.92176,0.92016,0,1.54982524266809,1.71232452353986e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,4,1166000,68.3512467581047,29.0773067331671,0.444365521306744,0,0,16,277,16,306,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0.49184,0.49088,0.48176,0.43936,0.94736,0.54848,0.47744,0.93008,0.93088,0,1.55381673642048,1.68349751953767e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,5,1146000,68.2703006390977,28.7218045112782,0.440089705689504,0,0,14,265,19,308,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472,0.47056,0.46192,0.41664,0.92768,0.55152,0.50144,0.92352,0.9152,0.00272,1.53562192176219,0.0167292198921651,10
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,6,1168860,66.825335304878,28.5087804878049,0.445039078027028,0,3.23232323232323e-05,13,266.868686868687,17.5656565656566,317.565656565657,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,0.4728,0.47072,0.46272,0.41552,0.94528,0.5728,0.49936,0.9336,0.9328,0.00032,1.54705283775616,1.68633641866179e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,7,1142000,72.1970898544973,30.2116402116402,0.438181547818653,0,0,15,278,25,293,5,9,12,NA,NA,NA,NA,NA,NA,NA,NA,162,0,0.50208,0.4944,0.43296,0.92608,0.52064,0.46336,0.91808,0.91152,0.00192,1.39069639092334,8.60584258006562e-07,8
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,8,1148000,66.227159830097,27.8640776699029,0.441380493503169,0,0,14,267,27,307,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0.4904,0.48864,0.4816,0.41424,0.9288,0.54912,0.48032,0.92096,0.91536,0,1.53884820565146,1.70939740623456e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,9,1160000,66.1275359541062,28.0193236714976,0.44395221384977,0,0,15,276,20,304,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0.49424,0.49248,0.48576,0.43536,0.93888,0.54416,0.47456,0.92864,0.92688,0,1.54355476223472,1.71526157678343e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,10,1147760,70.1937726295337,29.7347150259067,0.440422781668506,0,6.46464646464646e-05,29,264.111111111111,7,309.777777777778,4,11.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,0.47776,0.4744,0.4672,0.43584,0.95088,0.58544,0.49552,0.92032,0.91568,0.00016,1.54975235258076,1.67503770387333e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,11,1176000,70.3747956760204,30,0.443372389906046,0,0,16,302,15,286,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.53072,0.52784,0.5224,0.48144,0.95504,0.51824,0.43376,0.93808,0.93776,0,1.56573384061012,1.68633653201221e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,12,1160000,70.8277318685567,29.8969072164948,0.443707966407416,0,0,15,296,22,284,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0.53072,0.5304,0.5208,0.47088,0.94048,0.49984,0.43488,0.92896,0.9264,0,1.56387792691662,1.70648048603196e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,13,1164000,67.9295036848635,28.8833746898263,0.444987203214655,0,0,16,275,19,307,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48896,0.48624,0.47872,0.43856,0.94368,0.55712,0.47824,0.9352,0.92832,0.00512,1.55507185096006,0.0474081308960049,10
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,14,1182000,66.2547481294964,28.3453237410072,0.446342408248136,0,0,10,291,16,300,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.50496,0.50304,0.49408,0.44944,0.95088,0.5432,0.46416,0.94208,0.9432,0,1.55970565024632,1.68633649447125e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,15,1198000,70.5062849236641,30.4834605597964,0.450171277350061,0,0,19,311,3,288,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,0.53056,0.5288,0.52128,0.5024,0.97856,0.5296,0.4376,0.9544,0.95632,0,1.58189335141266,1.63131745215459e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,16,1152000,66.627829,28.0975609756098,0.441156526914871,0,0,15,271,22,305,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,0.48976,0.48896,0.48048,0.42736,0.93408,0.54352,0.48304,0.92,0.91952,0,1.54279432203038,1.7093974371566e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,17,1192000,67.6801471130221,29.2874692874693,0.4498273313552,0,0,20,288,4,308,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0.496,0.49504,0.48944,0.46528,0.97456,0.56464,0.47504,0.952,0.95168,0,1.57144525854276,1.63934027539616e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,18,1132000,65.3882279975728,27.4757281553398,0.438354968593145,0,0,21,229,31,337,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,0.44624,0.44384,0.43632,0.3648,0.92688,0.60944,0.52976,0.90592,0.90288,0.00016,1.51684265059594,1.73610658728021e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,19,1186000,66.2881970793269,28.5096153846154,0.448513684651321,0,0,15,291,8,302,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0.5008,0.49776,0.4888,0.46304,0.9624,0.54848,0.472,0.94816,0.94592,0,1.56636388098465,1.66666259598766e-06,9
RewardActivity,0,1,var2,30.0,1.0,20.0,1.0,20,1178000,74.8651487669376,31.9241192411924,0.443958457872299,0,0,18,314,11,275,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,0.54688,0.544,0.53616,0.50624,0.96144,0.49824,0.41984,0.94336,0.93904,0,1.57567340909422,1.66944504676174e-06,9
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,1,1345000,74.4555636282051,34.4871794871795,0.481987102365248,0,0,44,219,28,319,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45328,0.45056,0.44288,0.38096,0.91936,0.61808,0.5072,0.86768,0.85872,0.01152,1.51837559359413,0.127030534781899,10
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,2,1360700,76.4281728367875,35.2512953367876,0.481439619421541,0,8.08080808080808e-05,31,268,32.3737373737374,276.292929292929,11,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5216,0.52144,0.51488,0.44736,0.90768,0.51712,0.44048,0.88544,0.86784,0.00464,1.5363207028482,0.0335340291378173,10
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,3,1337500,78.2834219518716,35.7620320855615,0.477200765704578,0,0,37,264,22,271,10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5096,0.50768,0.49872,0.45296,0.9032,0.5216,0.456,0.86592,0.85408,0.0048,1.5346775157582,0.0173002345103499,10
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,4,1382500,75.1696931760203,35.2678571428571,0.486917459948267,0,0,37,248,16,305,9,10,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,0.472,0.46864,0,0.41952,0.93504,0.5856,0.49088,0.89488,0.8832,0.00816,1.39062960403569,1.7035169958419e-06,9
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,5,1415000,72.4841174509804,34.6813725490196,0.495285738835261,0,0,39,236,8,330,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44432,0.4424,0.43392,0.40208,0.95648,0.64,0.52352,0.91584,0.90384,0.00576,1.53455679296068,0.0319217345414909,10
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,6,1365000,77.7594705952381,36.1111111111111,0.484247769147538,0,0,39,256,25,290,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,0.50416,0.50016,0.4968,0.43984,0.92512,0.5624,0.45856,0.88352,0.87152,0.00512,1.53904871469412,1.73912610959587e-06,9
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,7,1375000,71.5427869193154,33.6185819070905,0.487355838617292,0,0,47,232,17,318,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,0.46704,0.46688,0.4576,0.41376,0.94432,0.63008,0.4992,0.88144,0.876,0.00272,1.5336782351098,1.70067597215472e-06,9
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,8,1317500,72.059122443609,33.0200501253133,0.477231669451287,0,0,58,223,26,304,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46896,0.46688,0.4608,0.41488,0.92352,0.61888,0.47808,0.8488,0.84224,0.02128,1.52623299722809,0.138030089783952,10
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,9,1382500,77.2759371614583,36.0026041666667,0.485085585737217,0,0,34,278,26,275,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,0.53568,0.53424,0.52752,0.47232,0.92624,0.5224,0.42816,0.8904,0.8832,0.00224,1.55226468558627,1.74519641537339e-06,9
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,10,1425875,73.4291463423644,35.1200738916256,0.494728388983254,0,0.000145454545454545,35.1818181818182,261,4.3030303030303,309.363636363636,7,8.15151515151515,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,0.47136,0.46976,0.464,0.44384,0.95696,0.5912,0.49328,0.91968,0.9096,0.008,1.54707758775564,1.68633644043786e-06,9
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,11,1352500,75.2912337660668,34.7686375321337,0.481300739863028,0,0,45,259,28,282,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5224,0.52064,0.5136,0.4568,0.92816,0.552,0.43984,0.87072,0.86272,0.0064,1.54037771032178,0.0330191641317195,10
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,12,1374200,74.893810382653,35.0561224489796,0.487467300791667,0,3.23232323232323e-05,38,237.69696969697,23,312,9,5.3030303030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4704,0.46736,0.4616,0.40544,0.92624,0.596,0.4952,0.89008,0.87648,0.0056,1.52928647159022,0.0326442297999689,10
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,13,1365000,74.995732133676,35.0899742930591,0.484345506949929,0,0,54,244,7,302,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,0.47936,0.47808,0.47232,0.44832,0.94656,0.61696,0.49024,0.88016,0.87104,0.00656,1.54788681769031,1.6891850213457e-06,9
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,14,1360000,71.1588260391198,33.2518337408313,0.486026054671058,0,0,49,228,16,316,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44928,0.4464,0.4368,0.41152,0.93648,0.62288,0.50784,0.88016,0.86784,0.01936,1.5332759382118,0.146386332994963,10
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,15,1380000,75.1389334898476,35.0253807106599,0.484556098575933,0,0,34,268,22,284,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,0.51424,0.51248,0.50208,0.45056,0.92656,0.544,0.44976,0.8896,0.8808,0.00224,1.54376292360079,1.72413365687859e-06,9
RewardActivity,0,1,var2,30.0,1.0,25.0,1.0,16,1306100,71.171201641791,32.4900497512438,0.477914915429986,0,0.000161616161616162,55.1414141414141,208,28.4444444444444,314.444444444444,11.2424242424242,7.72727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45104,0.44928,0.44112,0.38752,0.91248,0.62576,0.50544,0.85056,0.83424,0.0136,1.51338056583448,0.0637080258479242,10
